,code,name,industry,area,pe,outstanding,totals,totalAssets,liquidAssets,fixedAssets,reserved,reservedPerShare,esp,bvps,pb,timeToMarket,undp,perundp,rev,profit,gpr,npr,holders,代码,名称,涨跌幅度,前收盘,最高,最低,收盘,振荡幅度,成交量,总金额,市场比%%,换手率%%,5日量变%%
86,002795,永和智控,机械基件,浙江,138.02,0.25,1.0,65749.49,48719.31,7424.5,34269.75,3.43,0.56,5.9,15.52,20160428,12210.37,1.22,0.0,0.0,30.99,14.51,19355,002795,永和智控,414.03,17.82,96.0,23.52,91.6,308.16,   7.54亿, 486.6亿,0.06,3014.13,158374.59
87,603203,快克股份,专用机械,江苏,82.94,0.23,0.92,31503.91,24610.15,3820.6,5890.22,0.64,0.7490000000000001,3.53,23.46,20161108,8814.1,0.96,0.0,0.0,56.1,32.82,25385,603203,快克股份,302.37,19.8,90.23,26.14,79.67,245.18,   3634万,  29.7亿,0.01,157.99,293330.97
88,600241,时代万恒,商贸代理,辽宁,0.0,1.93,2.26,237794.22,143226.48,24978.46,37956.14,1.68,-0.043,3.1,5.75,20001128,6918.1,0.31,2.18,81.96,20.39,-1.04,19207,600241,时代万恒,26.65,13.32,22.63,9.8,16.87,130.92,  13.39亿, 227.1亿,0.04,694.12,8.37
89,601808,中海油服,石油开采,天津,0.0,29.6,47.72,8146647.0,2307211.25,4884130.5,1237173.88,2.59,-1.905,7.84,1.76,20070928,1781489.25,3.73,-39.97,-827.86,-7.81,-84.15,74456,601808,中海油服,-13.03,15.73,16.53,11.68,13.68,41.52,  15.65亿, 206.7亿,0.04,52.86,46.92
90,002793,东音股份,专用机械,浙江,87.77,0.25,1.0,81711.75,53768.76,14834.11,31034.36,3.1,0.85,6.73,13.06,20160415,23078.4,2.31,0.0,0.0,29.69,15.46,17374,002793,东音股份,485.1,14.36,96.84,18.96,84.02,410.76,   7.65亿, 503.2亿,0.06,3059.78,171585.77
91,601968,宝钢包装,广告包装,上海,603.29,2.83,8.33,577246.06,252941.02,290954.34,75259.71,0.9,0.015,2.41,5.0,20150611,36578.9,0.44,12.03,-80.22,11.64,0.42,87442,601968,宝钢包装,-17.03,13.74,14.57,8.16,11.4,78.55,  33.50亿, 352.2亿,0.07,1182.31,184.94
92,600166,福田汽车,汽车整车,北京,71.99,66.7,66.7,5206828.5,2481306.0,1123327.38,783993.44,1.18,0.035,2.79,1.2,19980602,219878.59,0.33,16.56,44.04,14.96,0.78,145404,600166,福田汽车,5.75,3.13,3.49,2.23,3.31,56.5,  132.4亿, 534.6亿,0.1,198.46,160.34
93,603667,五洲新春,机械基件,浙江,99.77,0.51,2.02,141303.77,76346.06,43759.8,21430.35,1.06,0.333,4.71,9.4,20161025,32554.4,1.61,0.0,0.0,22.84,8.67,48727,603667,五洲新春,267.01,12.67,52.8,13.94,46.5,278.77,   1.85亿,  87.1亿,0.02,365.43,155548.42
94,000037,*ST南电A,火力发电,深圳,0.0,3.39,6.03,451858.09,276791.75,158030.27,36277.09,0.6,-0.106,0.95,12.17,19940701,-72658.24,-1.21,17.12,11.84,9.62,-5.32,31650,000037,*ST南电A,-16.58,13.15,15.0,7.5,10.97,100.0,  12.55亿, 136.3亿,0.02,370.41,-72.95
95,000637,茂化实华,石油加工,广东,92.42,3.66,5.2,122158.95,74342.06,33462.55,697.15,0.01,0.065,1.59,5.05,19961114,10884.11,0.21,-12.89,-55.14,8.51,1.68,41393,000637,茂化实华,5.84,7.36,9.05,5.23,7.79,73.04,  39.58亿, 292.7亿,0.04,1080.09,1.89
96,600606,绿地控股,全国地产,上海,15.49,32.23,121.68,66438624.0,61166112.0,908215.38,901669.63,0.74,0.486,4.64,2.17,19920327,3073451.0,2.53,10.55,19.76,15.47,3.94,150906,600606,绿地控股,-43.79,17.24,19.29,8.79,9.69,119.45,  110.6亿,  1134亿,0.22,343.19,591.75
97,002146,荣盛发展,全国地产,河北,13.93,33.64,43.48,12803141.0,12175567.0,136918.67,463608.34,1.07,0.5,4.99,1.86,20070808,960234.13,2.21,25.31,29.91,30.61,11.62,82429,002146,荣盛发展,-14.25,10.6,11.37,6.09,9.09,86.7,  61.44亿, 502.1亿,0.06,182.66,-32.38
98,000779,三毛派神,纺织,甘肃,0.0,1.86,1.86,89475.7,42347.12,41122.68,32181.25,1.73,-0.259,0.84,23.12,19970528,-38562.32,-2.07,12.66,-109.12,8.11,-27.97,21361,000779,三毛派神,40.65,13.58,31.9,14.94,19.1,113.52,  14.44亿, 346.1亿,0.04,774.35,-0.11
99,002353,杰瑞股份,化工机械,山东,137.41,6.74,9.58,1011738.88,738436.31,167407.55,369801.0,3.86,0.109,8.18,2.45,20100205,303724.53,3.17,-2.43,-15.89,27.3,5.64,86018,002353,杰瑞股份,-19.33,24.94,26.96,14.52,20.12,85.67,  40.27亿, 770.3亿,0.09,597.66,-14.31
100,300159,新研股份,农用机械,新疆,174.73,5.28,14.9,784299.0,255678.41,133694.63,345429.47,2.32,0.07200000000000001,3.8,4.41,20110107,65645.38,0.44,48.52,25.37,36.14,14.01,22719,300159,新研股份,3.22,15.52,18.9,10.3,16.02,83.5,  25.66亿, 387.8亿,0.05,486.51,-70.91
101,601600,中国铝业,铝,北京,505.75,109.6,149.04,19107902.0,6851866.5,7250991.0,1875607.0,1.26,0.006999999999999999,2.53,1.93,20070430,-467906.09,-0.31,-4.32,111.07,6.8,0.12,483331,601600,中国铝业,-6.18,5.02,5.38,3.49,4.71,54.15,  225.6亿, 975.0亿,0.19,205.8,145.82
102,002464,金利科技,互联网,江苏,105.26,1.46,1.46,212585.02,29730.98,295.45,88484.43,6.08,0.54,7.33,10.33,20100831,-2900.4,-0.2,-10.97,163.86,83.79,31.13,7452,002464,金利科技,-11.48,81.35,91.3,43.6,72.01,109.4,   4.41亿, 288.5亿,0.03,302.9,-83.26
103,600694,大商股份,百货,辽宁,16.65,2.94,2.94,1772802.25,1009908.38,554217.75,143618.2,4.89,2.206,23.49,2.08,19931122,459537.5,15.65,-8.69,1.94,22.19,3.0,25140,600694,大商股份,8.23,43.4,63.44,31.61,46.97,100.7,  15.47亿, 671.4亿,0.13,526.67,-46.89
104,000546,金圆股份,水泥,吉林,24.04,2.74,5.95,497908.75,170056.69,272253.34,61759.55,1.04,0.375,3.51,3.43,19931215,83402.31,1.4,32.74,34.72,38.62,14.24,22383,000546,金圆股份,-11.03,13.33,15.15,8.05,11.86,88.2,  22.62亿, 257.4亿,0.03,826.58,-77.04
105,600831,广电网络,影视音像,陕西,55.93,5.63,6.05,646137.0,181108.52,361260.63,115272.02,1.91,0.203,4.61,3.28,19940224,94146.9,1.56,2.46,22.62,35.52,6.82,41843,600831,广电网络,-1.46,15.08,17.6,9.07,14.86,94.05,  31.77亿, 434.3亿,0.08,563.93,-37.81
106,600787,中储股份,仓储物流,天津,35.23,18.6,22.0,1895579.63,1243190.0,200610.31,356833.25,1.62,0.196,4.1,2.24,19970121,224418.05,1.02,-23.63,5.9,5.57,4.44,81849,600787,中储股份,-18.36,10.84,11.13,6.94,8.85,60.37,  46.04亿, 388.8亿,0.07,247.55,77.73
107,600608,上海科技,普钢,上海,0.0,3.18,3.29,30134.23,26200.96,3236.21,43903.6,1.34,-0.065,-0.03,-534.33,19920327,-82550.78,-2.51,-35.67,-21.41,1.34,-27.04,18850,600608,上海科技,73.26,9.46,18.47,7.01,16.39,163.48,  12.30亿, 141.0亿,0.03,386.22,508.77
108,600381,青海春天,医疗保健,青海,103.2,2.06,6.86,208401.0,174735.8,10773.03,13586.32,0.2,0.129,2.69,6.58,20010508,91490.74,1.33,-55.09,-53.86,47.61,20.59,41050,600381,青海春天,-25.37,21.88,22.74,10.2,16.33,122.94,  10.39亿, 153.5亿,0.03,504.87,106.0
109,002130,沃尔核材,电气设备,深圳,83.22,4.32,6.26,452741.31,146953.81,85345.36,2826.04,0.05,0.16,3.0,5.4,20070420,103141.75,1.65,14.52,-76.3,30.56,7.14,107749,002130,沃尔核材,-31.19,23.02,24.67,13.62,15.84,81.13,  40.11亿, 683.0亿,0.08,928.15,-1.45
110,002163,中航三鑫,装修装饰,深圳,0.0,7.42,8.04,648410.31,261143.13,151532.02,58584.05,0.73,-0.005,0.9,9.89,20070823,-72249.11,-0.9,-4.31,96.47,14.16,-0.14,61880,002163,中航三鑫,-19.14,11.13,11.98,5.9,9.0,103.05,  46.73亿, 377.3亿,0.05,629.53,17.91
111,002758,华通医药,医药商业,浙江,119.34,0.79,1.4,97040.0,68538.52,9802.37,20910.95,1.49,0.213,3.88,8.75,20150527,17661.38,1.26,1.4,-5.28,11.47,3.26,12801,002758,华通医药,-18.92,40.96,49.08,23.91,33.21,105.27,   4.94亿, 218.4亿,0.03,622.37,-50.61
112,000703,恒逸石化,化纤,广西,33.61,11.54,16.2,2929723.5,1340146.25,834107.25,438220.06,2.71,0.39,6.49,2.14,19970328,417492.25,2.58,-0.29,5030.72,3.22,2.27,23659,000703,恒逸石化,32.66,10.41,14.4,7.75,13.81,85.81,  25.61亿, 288.3亿,0.03,221.97,-50.31
113,002559,亚威股份,机床制造,江苏,79.63,3.08,3.71,210934.77,140245.22,33497.65,73224.07,1.97,0.149,3.88,4.08,20110303,32030.73,0.86,15.46,-13.02,24.75,7.0,43143,002559,亚威股份,-2.37,15.63,17.14,10.01,15.26,71.23,  21.41亿, 303.6亿,0.04,694.11,81.84
114,000708,大冶特钢,特种钢,湖北,20.75,4.49,4.49,548290.63,257848.45,278266.47,48565.34,1.08,0.476,8.11,1.62,19970326,248339.92,5.53,15.45,4.02,11.46,4.22,24798,000708,大冶特钢,17.83,10.88,13.41,8.53,12.82,57.21,  17.76亿, 203.2亿,0.02,395.29,-21.17
115,000402,金 融 街,全国地产,北京,34.75,29.87,29.89,11271212.0,8886310.0,268828.97,688502.75,2.3,0.269,8.57,1.45,19960626,1408065.5,4.71,13.2,-20.68,37.84,9.5,112251,000402,金 融 街,20.77,9.92,14.5,7.61,11.98,90.54,  118.5亿,  1321亿,0.16,396.68,-24.15
116,601919,中国远洋,水运,天津,0.0,76.36,102.16,12082722.0,4735420.0,4326825.5,2724877.25,2.67,-0.902,1.81,3.45,20070626,-1825387.38,-1.79,0.35,-2962.23,-4.58,-18.49,390154,601919,中国远洋,-47.89,11.63,12.59,4.9,6.06,156.94,  119.6亿, 752.3亿,0.14,156.67,-61.65
117,600438,通威股份,饲料,四川,18.92,16.34,33.84,1870198.25,591442.31,769568.94,324569.34,0.96,0.29,2.53,2.66,20040302,173531.36,0.51,9.52,56.69,15.64,5.74,42263,600438,通威股份,3.73,6.43,7.77,5.35,6.67,45.23,  18.91亿, 151.0亿,0.03,115.73,153.82
118,600266,北京城建,区域地产,北京,24.37,15.17,15.67,7215504.0,6033528.0,16194.65,379732.28,2.42,0.4370000000000001,12.17,1.17,19990203,758238.81,4.84,18.47,-13.47,27.75,10.33,56820,600266,北京城建,-6.73,14.85,16.16,10.01,13.85,61.44,  55.09亿, 710.9亿,0.14,363.15,-44.88
119,002213,特 尔 佳,汽车配件,深圳,354.31,1.65,2.06,42993.6,25486.84,8091.47,77.23,0.0,0.057,1.76,15.44,20080201,13033.85,0.63,-15.55,11.87,40.84,11.03,7486,002213,特 尔 佳,41.32,19.02,28.99,13.37,26.88,116.83,  12.32亿, 266.2亿,0.03,747.2,-71.17
120,002818,富森美,房产服务,四川,59.35,0.44,4.4,412626.25,37845.37,32293.06,11014.32,0.25,0.982,6.86,11.33,20161109,210679.84,4.79,0.0,0.0,70.78,46.86,76087,002818,富森美,136.31,31.01,96.5,37.21,73.28,159.34,   1.37亿, 110.1亿,0.01,311.2,218266.28
121,600967,北方创业,运输设备,内蒙,0.0,8.23,8.23,328619.41,222175.47,49139.4,71544.57,0.87,-0.039,2.72,5.11,20040518,58407.7,0.71,11.57,52.49,10.21,-2.75,55137,600967,北方创业,-28.35,19.05,19.25,9.0,13.65,113.89,  49.89亿, 605.4亿,0.12,606.34,-52.63
122,300340,科恒股份,元器件,广东,905.94,0.82,1.0,97767.56,55801.8,16355.94,51351.6,5.14,0.058,8.0,8.81,20120726,15958.82,1.6,50.13,130.93,9.79,1.4,14030,300340,科恒股份,99.49,33.6,91.66,21.3,67.03,330.33,  13.73亿, 782.8亿,0.09,1677.75,16.09
123,002660,茂硕电源,电气设备,深圳,265.07,1.92,2.77,209060.66,117987.61,46660.4,46949.76,1.69,0.048,3.17,5.35,20120316,11128.28,0.4,56.82,224.09,21.35,1.47,28412,002660,茂硕电源,27.16,13.29,17.64,9.5,16.9,85.68,  25.60亿, 362.0亿,0.04,1335.98,-48.06
124,000063,中兴通讯,通信设备,深圳,19.12,33.9,41.54,13266823.0,10602656.0,753331.31,1066452.0,2.57,0.688,7.62,2.3,19971118,1549858.38,3.73,4.44,9.78,31.62,3.99,190038,000063,中兴通讯,-1.72,17.44,19.45,12.82,17.14,51.72,  78.25亿,  1213亿,0.15,230.83,-6.27
125,300534,陇神戎发,中成药,甘肃,143.55,0.22,0.87,89654.86,52319.78,3338.45,41972.87,4.84,0.56,7.98,10.4,20160913,16495.95,1.9,0.0,0.0,36.48,19.89,38161,300534,陇神戎发,369.11,16.67,89.26,21.6,78.2,313.24,   2.02亿, 143.2亿,0.02,930.64,225197.64
126,000417,合肥百货,百货,安徽,23.96,7.79,7.8,870922.69,464442.84,151306.27,30882.48,0.4,0.29600000000000004,4.51,2.09,19960812,178272.81,2.29,1.13,6.01,19.91,3.14,40075,000417,合肥百货,,9.23,12.89,6.89,9.23,87.08,  32.20亿, 289.4亿,0.03,413.37,-18.72
127,600178,东安动力,汽车配件,黑龙江,58.03,4.62,4.62,411945.47,209152.13,28719.2,85994.0,1.86,0.155,3.94,3.05,19981014,25635.6,0.55,116.2,92.67,11.24,4.05,28149,600178,东安动力,16.68,10.07,14.14,6.8,11.75,107.94,  25.01亿, 258.3亿,0.05,541.17,-7.65
128,600503,华丽家族,区域地产,上海,93.32,15.63,16.02,641171.88,402409.06,483.32,119900.1,0.75,0.078,2.34,4.16,20020709,75270.65,0.47,286.92,658.14,38.92,22.58,248487,600503,华丽家族,-37.31,15.17,15.3,7.21,9.51,112.21,  208.8亿,  2118亿,0.4,1336.2,-80.45
129,002811,亚泰国际,装修装饰,深圳,100.88,0.45,1.8,236294.0,211036.2,1598.68,61710.43,3.43,0.46,6.76,6.87,20160908,37842.68,2.1,0.0,0.0,17.3,4.82,49106,002811,亚泰国际,143.21,18.47,57.42,22.17,44.92,159.0,   3.99亿, 179.5亿,0.02,887.45,84814.98
130,300121,阳谷华泰,化工原料,山东,37.29,2.69,2.89,137914.98,85858.06,41051.51,14129.26,0.49,0.43,2.12,9.72,20100917,21768.35,0.75,42.85,285.54,29.27,13.37,9631,300121,阳谷华泰,66.42,12.27,20.98,8.47,20.42,147.7,  14.89亿, 212.6亿,0.03,552.77,-6.43
131,002716,金贵银业,小金属,湖南,78.02,2.9,5.03,789695.38,595910.06,88187.75,52096.26,1.04,0.263,4.14,6.62,20140128,90939.5,1.81,32.69,25.64,9.16,2.45,76471,002716,金贵银业,128.89,11.7,29.95,7.91,26.78,278.63,  78.78亿,  1584亿,0.19,2716.53,130.73
132,002127,南极电商,互联网,江苏,94.78,8.93,15.38,151469.44,118089.77,478.17,52688.42,0.34,0.097,0.9,13.67,20070418,40804.84,0.27,24.03,72.93,87.17,48.7,34662,002127,南极电商,30.5,9.41,14.08,6.83,12.28,106.15,  23.48亿, 344.4亿,0.04,262.99,-36.8
133,601801,皖新传媒,出版业,安徽,38.81,18.2,19.89,1137088.0,925579.38,46201.06,242111.7,1.22,0.39,4.07,4.56,20100118,319457.94,1.61,16.94,3.72,21.14,12.56,14424,601801,皖新传媒,9.76,16.8,19.0,9.78,18.44,94.27,  23.27亿, 410.2亿,0.08,127.85,204.3
134,300344,太空板业,其他建材,北京,411.19,1.38,2.41,138222.98,56800.26,29973.7,33957.98,1.41,0.029,2.66,6.01,20120801,3458.48,0.14,141.29,118.45,40.28,3.59,7637,300344,太空板业,16.64,13.28,18.93,9.3,15.49,103.55,   6.56亿,  90.4亿,0.01,476.9,-74.83
135,001979,招商蛇口,全国地产,深圳,21.19,17.66,79.04,24183978.0,21627540.0,243745.8,1766770.38,2.24,0.71,6.36,3.15,20151230,2213008.5,2.8,43.98,193.68,35.78,15.27,123906,001979,招商蛇口,-18.36,23.64,22.08,13.12,19.3,68.29,  109.6亿,  1765亿,0.21,620.88,-55.07
136,000581,威孚高科,汽车配件,江苏,14.51,8.36,10.09,1638793.75,947342.63,244888.8,339736.0,3.37,1.298,12.41,2.02,19980924,748311.06,7.42,8.65,1.22,21.51,26.79,45087,000581,威孚高科,7.91,23.27,25.71,15.15,25.11,69.7,  24.85亿, 522.5亿,0.06,297.1,-23.92
137,000573,粤宏远Ａ,区域地产,广东,193.01,6.22,6.23,335410.88,269538.78,6078.51,55476.16,0.89,0.038,2.45,4.02,19940815,13552.26,0.22,133.7,149.12,26.15,4.05,70737,000573,粤宏远Ａ,41.86,7.0,10.77,5.9,9.93,82.54,  58.95亿, 499.1亿,0.06,947.41,45.14
138,002027,分众传媒,软件服务,广东,36.65,5.07,87.37,994345.81,799665.63,25742.42,17212.74,0.02,0.37,0.76,23.07,20040804,606087.13,0.69,18.8,26.49,70.09,41.73,39762,002027,分众传媒,-23.28,22.68,27.46,12.48,17.4,120.03,  27.06亿, 767.3亿,0.09,533.61,-48.77
139,600546,*ST山煤,煤炭开采,山西,0.0,19.82,19.82,4926854.5,2545168.5,999717.31,224503.45,1.13,-0.251,1.68,2.71,20030731,-143291.8,-0.72,-3.31,-461.87,4.08,-1.33,71842,600546,*ST山煤,1.11,4.49,5.54,2.87,4.54,93.03,  92.87亿, 394.8亿,0.08,468.46,-41.47
140,600325,华发股份,区域地产,广东,34.06,10.63,11.69,11819542.0,11162634.0,68179.57,562723.19,4.81,0.325,10.31,1.43,20040225,495913.34,4.24,123.73,27.91,28.6,4.93,36411,600325,华发股份,-6.0,15.84,17.3,9.03,14.89,91.58,  41.46亿, 540.5亿,0.1,389.87,21.85
141,300491,通合科技,电气设备,河北,248.05,0.2,0.8,49081.98,29992.65,15857.38,19861.28,2.48,0.339,4.98,22.51,20151231,10644.57,1.33,32.38,3.36,41.9,19.53,12945,300491,通合科技,682.87,13.54,133.2,16.3,106.0,717.18,   7.57亿, 611.1亿,0.07,3785.16,479529.66
142,000778,新兴铸管,钢加工,河北,64.77,36.43,36.43,4661685.5,2340096.25,1203207.63,726847.06,2.0,0.062,4.7,1.15,19970606,508859.59,1.4,8.12,-22.59,5.44,0.56,188222,000778,新兴铸管,-23.95,6.89,7.04,4.38,5.24,60.73,  145.1亿, 768.9亿,0.09,398.2,-0.96
143,000927,一汽夏利,汽车整车,天津,0.0,15.95,15.95,715381.0,378255.31,123341.96,133983.8,0.84,-0.517,0.45,13.45,19990727,-271221.28,-1.7,-44.63,3.37,-29.54,-56.05,53909,000927,一汽夏利,-22.8,7.63,8.22,4.72,5.89,74.15,  40.38亿, 233.1亿,0.03,253.14,171.47
144,601678,滨化股份,化工原料,山东,43.46,11.88,11.88,700574.88,124637.02,383505.53,127384.57,1.07,0.118,4.01,1.7,20100223,190667.5,1.6,-6.83,-59.11,21.8,4.16,45679,601678,滨化股份,4.91,6.31,6.98,4.28,6.62,63.08,  39.37亿, 246.3亿,0.05,331.43,-0.98
145,002264,新 华 都,超市连锁,福建,27.35,5.38,6.85,376598.41,193035.47,35739.93,114351.97,1.67,0.32,2.71,4.16,20080731,-4948.72,-0.07,1.69,315.4,22.04,4.24,28052,002264,新 华 都,36.37,8.33,12.26,5.76,11.36,112.85,  35.09亿, 318.3亿,0.04,652.35,47.63
146,300304,云意电气,汽车配件,江苏,118.59,1.92,2.27,184315.02,134246.11,38766.73,95694.7,4.22,0.36,6.83,7.88,20120321,32001.74,1.41,23.01,50.46,34.55,20.29,9062,300304,云意电气,128.49,23.62,57.07,17.08,53.97,234.13,  12.21亿, 359.8亿,0.04,636.52,213.32
147,600817,*ST宏盛,半导体,陕西,0.0,1.56,1.61,33838.95,12510.35,8.02,21228.23,1.32,-0.006,0.58,35.56,19940128,-28753.6,-1.79,-19.46,21.12,81.45,-8.42,8310,600817,*ST宏盛,34.59,15.38,22.82,16.15,20.7,41.3,   1.97亿,  38.6亿,0.01,126.6,-64.73
148,601718,际华集团,服饰,北京,32.75,38.57,38.57,2588604.0,1321166.13,308328.78,431168.0,1.12,0.199,3.53,2.47,20100816,540796.31,1.4,23.31,-27.05,7.49,4.14,196264,601718,际华集团,-29.43,12.13,12.55,6.96,8.56,80.32,  126.2亿,  1143亿,0.22,327.25,-35.51
149,600378,天科股份,化工原料,四川,269.1,2.97,2.97,97679.2,67824.28,28126.26,15308.55,0.52,0.047,2.47,6.86,20010111,22519.57,0.76,-34.41,-51.9,24.47,5.31,16593,600378,天科股份,-3.06,16.69,24.22,11.06,16.18,118.99,  19.09亿, 304.2亿,0.06,642.2,-54.22
150,300417,南华仪器,电器仪表,广东,152.58,0.28,0.82,39983.65,34359.56,870.07,11993.74,1.47,0.25,4.51,11.28,20150123,15143.42,1.86,-6.23,-16.58,43.73,17.38,6171,300417,南华仪器,-15.53,57.62,59.4,28.49,48.67,108.49,   2.16亿, 124.4亿,0.02,782.85,-18.83
151,603988,中电电机,电气设备,江苏,181.88,0.22,0.8,81843.36,66659.53,6876.68,32804.26,4.1,0.308,8.08,9.23,20141104,21436.4,2.68,-9.5,-30.88,37.99,14.2,16825,603988,中电电机,41.22,50.36,83.38,41.16,71.12,102.58,   8.70亿, 510.6亿,0.1,3881.87,-39.56
152,600697,欧亚集团,百货,吉林,21.45,1.55,1.59,1739718.75,612052.38,847806.13,29804.0,1.87,1.3090000000000002,16.44,2.28,19931206,146917.91,9.24,2.52,1.72,20.02,2.17,16838,600697,欧亚集团,17.83,29.72,49.23,25.36,35.02,94.12,  10.84亿, 370.1亿,0.07,698.39,7.19
153,601333,广深铁路,铁路,深圳,22.82,56.52,70.84,3135597.5,582933.5,2249726.0,1156273.75,1.63,0.154,3.95,1.18,20061222,663042.25,0.94,11.9,23.4,13.19,8.6,262627,601333,广深铁路,11.14,4.49,5.24,3.17,4.99,65.3,  79.85亿, 339.3亿,0.06,141.27,95.95
154,603887,城地股份,建筑施工,上海,99.81,0.25,0.98,103682.96,93664.15,6564.61,34492.75,3.52,0.67,6.9,9.67,20161010,21484.38,2.19,0.0,0.0,20.67,11.34,22099,603887,城地股份,348.49,14.56,77.99,19.22,65.3,305.78,   1.42亿,  99.1亿,0.02,577.87,107182.7
155,000630,铜陵有色,铜,安徽,244.88,95.6,95.61,4091179.25,1929518.0,1510598.88,72429.96,0.08,0.01,1.46,2.22,19961120,265758.13,0.28,-4.92,-47.67,3.25,0.15,508178,000630,铜陵有色,-15.57,3.79,3.96,2.39,3.2,65.69,  413.8亿,  1234亿,0.15,432.79,-24.69
156,603816,顾家家居,家居用品,浙江,41.62,0.83,4.13,292471.75,152742.02,98100.68,10336.63,0.25,1.27,4.01,14.09,20161014,69345.56,1.68,0.0,0.0,41.79,12.92,78051,603816,顾家家居,85.5,29.59,68.9,39.06,54.89,76.4,   4.62亿, 273.5亿,0.05,559.71,24099.82
157,603861,白云电器,电气设备,广东,170.23,0.49,4.09,260312.95,162975.48,55917.03,34267.19,0.84,0.17,4.42,8.59,20160322,91669.77,2.24,0.0,0.0,28.29,8.54,31932,603861,白云电器,201.47,12.24,46.8,13.46,36.9,247.7,  16.65亿, 566.1亿,0.11,3390.82,26523.36
158,600658,电子城,园区开发,北京,62.36,5.8,7.99,807831.06,701112.81,12481.38,283797.06,3.55,0.21,7.16,1.86,19930524,187741.19,2.35,-18.29,-25.46,64.12,25.31,16832,600658,电子城,10.4,12.12,14.63,8.25,13.38,77.33,  15.87亿, 184.2亿,0.04,273.57,-82.42
159,002347,泰尔股份,机械基件,安徽,292.1,3.26,4.49,174932.61,115671.77,31155.94,52057.9,1.16,0.03,2.72,4.25,20100128,21771.88,0.48,0.05,16.42,34.49,4.92,22863,002347,泰尔股份,14.33,10.19,12.75,6.2,11.65,105.65,  17.06亿, 266.7亿,0.03,523.71,163.83
160,300382,斯莱克,专用机械,江苏,94.98,0.4,1.25,122447.55,90991.72,23347.3,50487.18,4.04,0.46,7.8,7.02,20140129,29096.02,2.33,9.04,-15.33,50.26,26.1,6000,300382,斯莱克,20.78,43.5,59.88,26.5,52.54,125.96,   3.61亿, 143.9亿,0.02,910.6,-54.29
161,600585,海螺水泥,水泥,安徽,12.5,40.0,52.99,10572035.0,2569100.5,6197205.5,1068432.13,2.02,1.126,13.94,1.35,20020207,5482332.5,10.35,-0.05,-2.2,31.71,15.73,77377,600585,海螺水泥,13.18,16.46,19.07,12.35,18.63,54.41,  48.93亿, 788.7亿,0.15,122.33,-45.17
162,000975,银泰资源,铅锌,内蒙,78.24,8.79,10.82,494361.66,150913.27,58433.01,205086.94,1.9,0.152,3.45,4.59,20000608,39193.28,0.36,8.64,-1.6,75.35,29.39,27494,000975,银泰资源,31.58,11.81,17.96,7.47,15.54,140.43,  17.06亿, 212.6亿,0.03,194.17,77.2
163,603859,能科股份,软件服务,北京,502.74,0.28,1.14,51872.55,43732.46,3825.81,12962.05,1.14,0.1,5.08,10.31,20161021,20256.67,1.78,0.0,0.0,52.52,8.41,28103,603859,能科股份,488.73,9.05,60.45,11.95,53.28,405.86,   8322万,  46.2亿,0.01,293.15,66040.2
164,000031,中粮地产,全国地产,深圳,171.27,18.14,18.14,6487666.5,5776543.5,67999.0,27967.23,0.15,0.042,3.04,3.18,19931008,241713.34,1.33,51.05,-85.06,26.07,0.74,213925,000031,中粮地产,-36.74,14.89,15.71,8.72,9.42,80.16,  76.78亿, 850.5亿,0.1,423.32,-66.45
165,600466,蓝光发展,区域地产,四川,62.64,8.76,21.36,6986531.0,6273595.0,87849.99,202821.34,0.95,0.098,4.38,1.87,20010212,407617.47,1.91,24.73,429.91,26.33,2.46,67212,600466,蓝光发展,-41.24,13.92,15.18,7.08,8.18,114.41,  35.79亿, 335.8亿,0.06,408.58,-50.02
166,000153,丰原药业,化学制药,安徽,71.21,3.12,3.12,247610.17,107018.46,61851.36,47792.53,1.53,0.138,3.69,3.55,20000920,24949.47,0.8,13.61,23.57,26.88,3.19,38196,000153,丰原药业,27.37,10.34,13.97,8.8,13.17,58.75,  10.48亿, 117.7亿,0.01,335.8,-41.06
167,600647,同达创业,综合类,上海,63.04,1.39,1.39,58900.13,39672.28,1968.67,68.08,0.0,0.537,2.59,17.41,19930504,18673.3,1.34,-54.64,14.3,22.33,203.33,10358,600647,同达创业,68.71,26.24,51.18,17.99,44.27,184.49,   9.05亿, 257.3亿,0.05,650.53,-60.22
168,603421,鼎信通讯,通信设备,山东,78.12,0.43,4.33,203748.47,155399.31,12327.0,53400.91,1.23,0.52,4.22,11.56,20161011,74775.96,1.73,0.0,0.0,62.47,22.94,41404,603421,鼎信通讯,184.72,16.82,62.21,22.21,47.89,180.1,   3.10亿, 155.5亿,0.03,714.25,65982.57
169,600322,天房发展,区域地产,天津,0.0,11.06,11.06,3036503.25,2878856.0,11104.96,220524.2,1.99,-0.244,3.86,1.75,20010910,66405.36,0.6,5.01,-783.03,26.94,-15.1,83408,600322,天房发展,25.05,5.43,6.9,3.93,6.79,75.57,  54.60亿, 296.9亿,0.06,493.78,-21.48
170,300312,邦讯技术,通信设备,北京,0.0,1.75,3.2,164542.88,139991.81,1993.56,35740.73,1.12,-0.142,2.32,6.92,20120508,4260.27,0.13,-24.45,-953.38,43.72,-17.06,17080,300312,邦讯技术,-16.96,19.04,24.86,10.89,15.81,128.28,  15.45亿, 376.5亿,0.05,882.1,-51.14
